2007-09-26 00:00	2.01645	2.02460	2.01045	2.02360	902591
2007-09-27 00:00	2.02360	2.02990	2.01955	2.02180	833286
2007-09-28 00:00	2.02180	2.04890	2.02105	2.04710	1042045
2007-09-30 00:00	2.04546	2.04910	2.04361	2.04880	214744
2007-10-01 00:00	2.04880	2.04940	2.03745	2.03820	810442
2007-10-02 00:00	2.03820	2.04465	2.03690	2.04095	786190
2007-10-03 00:00	2.04095	2.04230	2.02830	2.03060	957525
2007-10-04 00:00	2.03060	2.04290	2.02775	2.03630	829254
2007-10-05 00:00	2.03630	2.04430	2.03010	2.04190	799901
2007-10-07 00:00	2.04157	2.04270	2.03995	2.04110	87038
2007-10-08 00:00	2.04110	2.04170	2.03250	2.03335	692780
2007-10-09 00:00	2.03340	2.04130	2.02570	2.04045	869353
2007-10-10 00:00	2.04045	2.04790	2.03630	2.03780	1499539
2007-10-11 00:00	2.03780	2.04190	2.02670	2.02780	882035
2007-10-12 00:00	2.02780	2.03650	2.02465	2.03580	796428
2007-10-14 00:00	2.03439	2.03705	2.03190	2.03625	221727
2007-10-15 00:00	2.03625	2.04370	2.03350	2.04190	2430044
2007-10-16 00:00	2.04185	2.04230	2.02865	2.03180	2035279
2007-10-17 00:00	2.03180	2.04300	2.03015	2.04250	1726715
2007-10-18 00:00	2.04250	2.05140	2.03935	2.04505	783182
2007-10-19 00:00	2.04505	2.05240	2.04075	2.05135	590857
2007-10-21 00:00	2.05390	2.05480	2.04695	2.05240	192605
2007-10-22 00:00	2.05235	2.05260	2.02580	2.03550	773814
2007-10-23 00:00	2.03555	2.05180	2.03365	2.04580	632358
2007-10-24 00:00	2.04580	2.05105	2.04255	2.04810	1900149
2007-10-25 00:00	2.04810	2.05645	2.04670	2.05500	1985412
2007-10-26 00:00	2.05500	2.05725	2.04805	2.05175	1140396
2007-10-28 00:00	2.05486	2.05780	2.05285	2.05760	714668
2007-10-29 00:00	2.05760	2.06430	2.05515	2.05815	1804911
2007-10-30 00:00	2.05815	2.07075	2.05650	2.06985	1882869
2007-10-31 00:00	2.06985	2.08220	2.06880	2.07970	2093217
2007-11-01 00:00	2.07975	2.08740	2.07550	2.08135	2028163
2007-11-02 00:00	2.08135	2.08965	2.07845	2.08925	1046898
2007-11-04 00:00	2.08906	2.08942	2.08620	2.08770	731192
2007-11-05 00:00	2.08770	2.08935	2.07815	2.08500	872228
2007-11-06 00:00	2.08500	2.09550	2.08350	2.09450	718168
2007-11-07 00:00	2.09460	2.10715	2.09295	2.10025	888329
2007-11-08 00:00	2.10025	2.11435	2.09860	2.11240	644496
2007-11-09 00:00	2.11240	2.11615	2.08795	2.08956	917476
2007-11-11 00:00	2.08543	2.08690	2.07725	2.07960	133974
2007-11-12 00:00	2.07955	2.08655	2.05215	2.06755	1050143
2007-11-13 00:00	2.06755	2.07965	2.06460	2.07730	1061670
2007-11-14 00:00	2.07730	2.08435	2.05040	2.05880	799277
2007-11-15 00:00	2.05880	2.06025	2.04065	2.04520	802004
2007-11-16 00:00	2.04520	2.05484	2.03520	2.05417	738338
2007-11-18 00:00	2.05382	2.05645	2.05130	2.05335	106461
2007-11-19 00:00	2.05325	2.05530	2.04510	2.05250	3069146
2007-11-20 00:00	2.05245	2.06975	2.05200	2.06815	2106988
2007-11-21 00:00	2.06815	2.06940	2.05265	2.06415	2174762
2007-11-22 00:00	2.06415	2.07650	2.05840	2.06900	2274835
2007-11-23 00:00	2.06905	2.07370	2.05175	2.06228	994827
2007-11-25 00:00	2.06016	2.06555	2.05987	2.06395	111936
2007-11-26 00:00	2.06395	2.07550	2.06385	2.07060	445901
2007-11-27 00:00	2.07060	2.07315	2.06390	2.06755	505087
2007-11-28 00:00	2.06750	2.08325	2.05825	2.07355	477908
2007-11-29 00:00	2.07355	2.07375	2.05935	2.06105	436531
2007-11-30 00:00	2.06105	2.06995	2.05325	2.05653	407439
2007-12-02 00:00	2.05460	2.05995	2.05425	2.05915	77705
2007-12-03 00:00	2.05915	2.06785	2.05235	2.06435	403078
2007-12-04 00:00	2.06435	2.06730	2.05485	2.05505	617412
2007-12-05 00:00	2.05505	2.05625	2.02465	2.02665	689562
2007-12-06 00:00	2.02675	2.03115	2.01790	2.02650	568076
